
Initial statistics: 63 variables; iteration 0; function evaluation 0; phase 1
Function value 1.2643736e+03; maximum gradient component mag -5.5771e+03
 25 -0.06295 -1.25427e+00 | 26  0.00120  1.88020e+00 | 27  0.04526 -5.49567e+00
 28  0.11107  4.04321e+00 | 29  0.03481 -3.23069e+00 | 30 -0.07677 -1.98423e+00
 31 -0.11952  3.47636e-01 | 32  0.11589  2.53360e+00 | 33 -0.11621 -4.29408e-01
 34  0.12767  2.27116e+00 | 35 -0.01497  6.57301e-01 | 36 -0.08167 -3.10909e-01
 37 -0.22584 -1.13083e+00 | 38 -0.08672 -3.25866e-01 | 39  0.05435  3.14939e+00
 40  0.02474  1.76377e+00 | 41  0.02003  8.65314e-01 | 42  0.14378  1.98067e+00
 43  0.01127  8.78152e-02 | 44 -0.06871 -2.17016e+00 | 45 -0.06829 -4.09178e-01
 46  0.07192  2.22262e+00 | 47 -0.00369 -3.69196e-01 | 48 -0.06178 -1.57256e+00
 49  0.08859  1.99687e+00 | 50  0.05948 -6.44261e-01 | 51 -0.06658 -1.21189e+00
 52 -0.01948 -8.35526e-01 | 53 -0.04053 -1.01899e-01 | 54 -0.07367 -2.66800e-01
 55  0.01376  3.45886e+00 | 56  0.05230  1.74930e+00 | 57 -0.03900 -3.49261e-01
 58  0.13672  2.84233e+00 | 59 -0.05253 -2.83654e+00 | 60  0.10201  7.94748e-01
 61  0.10810  1.54877e-01 | 62  0.06316  5.84524e-02 | 63  0.13542 -3.38604e-01
 64 -0.06798 -1.93439e+00 | 65 -0.04996 -6.14294e-01 | 66 -0.10618 -1.96582e+00
 67 -0.06351  1.05846e-01 | 68 -0.01789 -2.68367e+00 | 69 -0.87414  7.23647e-01
 70 -0.01302  7.71142e+00 | 71  0.65602  2.66856e+01 | 72 -0.68565  3.28723e-02
 73  0.40988  1.34618e+01 | 74 -0.89038 -1.74912e-02 | 75  0.13377 -2.87361e+00
 76 -0.33834 -1.39980e+02 | 77  0.22583  8.95542e-04 | 78 -0.17731  6.90620e+01
 79  0.63769  4.74953e-03 | 80  0.00000  9.99455e-01 | 81  0.00000  2.37227e+00
 82  0.00000  5.46304e-01 | 83  0.00000 -3.42742e+00 | 84  0.00000  8.83203e+00
 85  0.00000  4.27847e+01 | 86  0.00000 -1.25289e+00 | 87  0.00000 -3.21990e+01
 88  0.00000  3.30942e+01 | 89  0.00000 -2.70857e+01 | 90  0.00000  2.71676e+00
 91  0.00000 -1.55139e+00 | 92  0.00000  3.60285e+01 | 93  0.00000  3.10901e+00
 94  0.00000 -2.32525e+01 | 95  0.00000 -1.18569e+01 | 96  0.00000 -1.37262e+01
 97  0.00000  2.17808e+00 | 98  0.00000  5.44100e+00 | 99  0.00000  5.31867e+00
100  0.00000  3.66139e+00 |101  0.00000  9.28409e+00 |102  0.00000 -5.38050e+00
103  0.00000 -5.41077e+00 |104  0.00000 -4.75484e+00 |105  0.00000  3.38800e-01
106  0.00000  2.99078e+00 |107  0.00000  4.57701e+00 |108  0.00000  1.57793e+00
109  0.00000  1.41610e+00 |110  0.00000  1.03677e+01 |111  0.00000 -1.25222e+00
112  0.00000 -1.29133e+00 |113  0.00000  9.04003e-01 |114  0.00000 -2.03252e+00
115  0.00000 -6.29946e+00 |116  0.00000  1.77172e+00 |117  0.00000 -4.36811e+00
118  0.00000  4.14090e+00 |119  0.00000  8.70811e-01 |120  0.00000  2.67804e+00
121  0.00000 -1.69767e-01 |122  0.00000 -1.93117e-12 |123  0.00000 -4.39215e-12
124  0.00000 -4.78768e-12 |125  0.00000 -8.96595e-13 |126  0.00000  0.00000e+00
127  0.00000  1.24918e+01 |128  0.00000  2.31641e+01 |129  0.00000  1.64291e+01
130  0.00000 -9.91295e+00 |131  0.00000  2.02305e+01 |132  0.00000 -5.38333e+01
133  0.00000 -1.17490e+01 |134  0.00000  2.20308e+02 |135  0.00000 -7.52496e+00
136  0.00000 -3.70339e+01 |137  0.00000  1.01189e+01 |138  0.00000 -2.60936e+01
139  0.00000 -1.02837e+01 |140  0.00000 -5.29295e+01 |141  0.00000 -5.33246e+01
142  0.00000 -3.88356e+01 |143  0.00000 -1.13334e+02 |144  0.00000 -2.99192e+01
145  0.00000  1.16403e+01 |146  0.00000  4.12905e+01 |147  0.00000  4.03346e+01
148  0.00000  7.90324e+01 |149  0.00000 -3.48043e+00 |150  0.00000 -2.88008e+01
151  0.00000 -4.78995e+01 |152  0.00000 -2.70634e+01 |153  0.00000  4.15440e+00
154  0.00000  2.87167e+01 |155  0.00000  1.91738e+01 |156  0.00000  2.31252e+01
157  0.00000  8.65407e+01 |158  0.00000  2.87189e+01 |159  0.00000  1.39270e+01
160  0.00000  1.04601e+01 |161  0.00000 -1.55167e+01 |162  0.00000 -4.75403e+01
163  0.00000 -2.08341e+01 |164  0.00000 -5.44079e+01 |165  0.00000 -1.10978e+01
166  0.00000 -1.24907e+01 |167  0.00000  7.83860e+00 |168  0.00000 -3.79662e-01
169  0.00000 -1.97251e-11 |170  0.00000 -3.86642e-11 |171  0.00000 -4.96777e-11
172  0.00000 -1.84392e-11 |173  0.00000  0.00000e+00 |

Intermediate statistics: 173 variables; iteration 20; function evaluation 23; phase 7
Function value 1.6493868e+02; maximum gradient component mag -5.8016e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.17813 -8.68786e+01 |  2  0.43193 -1.79200e+01 |  3  0.10564  1.00989e+02
  4 -0.56175  2.09918e+02 |  5 -0.51273  9.15230e+01 |  6 -0.26594  3.47588e+02
  7 -0.00434 -2.89091e-01 |  8 -0.00333 -2.78977e-02 |  9 -0.00305  1.74053e-01
 10 -0.00483  1.29536e-01 | 11 -0.00870 -1.60019e-01 | 12 -0.01189 -2.75767e-01
 13 -0.01258  9.15197e-02 | 14 -0.01416  4.79536e-01 | 15 -0.01880  5.64135e-01
 16 -0.02279  9.87359e-01 | 17 -0.03510  1.96833e-01 | 18 -0.04323  3.47077e-01
 19 -0.05240  4.90306e-01 | 20 -0.06281  4.01790e-01 | 21 -0.07045  4.95125e-01
 22 -0.07332  5.13960e-01 | 23 -0.06655  8.59102e-01 | 24 -0.05525  8.35784e-01
 25 -0.03961  6.09578e-01 | 26  0.01168  5.88895e+00 | 27  0.05364 -1.41153e+01
 28  0.09304 -3.81753e+00 | 29  0.01535 -1.43803e+01 | 30 -0.04190 -1.48970e+01
 31 -0.10504 -1.13615e+01 | 32  0.11382  6.56630e+01 | 33 -0.12518 -1.35220e+01
 34  0.13247  4.88317e+01 | 35 -0.03073 -1.33810e+01 | 36 -0.07763 -1.12324e+01
 37 -0.22817 -2.21000e+01 | 38 -0.07879  4.76201e+00 | 39  0.05287  4.63800e+01
 40  0.00290  2.37938e+01 | 41  0.04208  5.60444e+01 | 42  0.14867  1.30180e+02
 43  0.01036  2.22996e+01 | 44 -0.06747  2.30819e+00 | 45 -0.07216  9.64409e+00
 46  0.06818  9.03668e+01 | 47 -0.01091  2.93333e+01 | 48 -0.05447  6.97412e+00
 49  0.09319  6.81763e+01 | 50  0.06705  1.86525e+01 | 51 -0.06166 -1.97441e+01
 52 -0.01923 -2.81686e+01 | 53 -0.04215 -3.39519e+01 | 54 -0.07309 -3.61383e+01
 55  0.01154 -5.69267e+01 | 56  0.04306 -7.24394e+01 | 57 -0.03931 -3.90635e+01
 58  0.13456 -3.52220e+01 | 59 -0.04913 -3.17049e+01 | 60  0.10108 -5.13993e+01
 61  0.09904 -5.26996e+01 | 62  0.06854 -4.92406e+01 | 63  0.13346 -8.83807e+01
 64 -0.06865 -3.49326e+01 | 65 -0.05367 -4.25243e+01 | 66 -0.10980 -3.39010e+01
 67 -0.07028 -3.05523e+01 | 68 -0.01554 -2.75196e+01 | 69 -0.86831  9.13122e+01
 70 -0.00523  6.41213e+01 | 71  0.65530 -1.81357e+01 | 72 -0.68557 -1.13528e-02
 73  0.41158  2.83678e+02 | 74 -0.88993 -1.79721e-02 | 75  0.17475  1.10881e+01
 76 -0.33755 -5.80161e+02 | 77  0.22582  1.15098e-03 | 78 -0.17518  2.89940e+02
 79  0.63766  4.90797e-03 | 80 -0.00308  2.02194e-01 | 81 -0.00513  4.31500e-02
 82 -0.00050  3.71840e-01 | 83  0.00733  1.41099e+00 | 84 -0.01056 -4.01625e-01
 85 -0.06443 -1.23114e+01 | 86 -0.01465 -3.55904e-01 | 87  0.09199  4.89270e+00
 88 -0.08245 -1.08320e+01 | 89  0.04101  4.53745e+00 | 90  0.00259  7.10847e-01
 91 -0.00729 -2.47913e+00 | 92 -0.04033 -1.18011e+00 | 93 -0.03071 -1.05367e+01
 94  0.03238 -3.43548e+00 | 95  0.02932  2.25155e+00 | 96 -0.01362 -2.90573e+00
 97 -0.00178  1.30321e+00 | 98 -0.00858  5.95640e-01 | 99 -0.00997 -2.71700e-01
100 -0.00380  4.62007e-01 |101 -0.00202  6.20768e+00 |102  0.00224  1.43842e+00
103  0.00553  4.06585e-01 |104 -0.00380 -9.27201e-01 |105 -0.00291  1.81860e-01
106 -0.00392  5.40188e-01 |107 -0.00155  8.64266e-01 |108 -0.00125  1.19377e-01
109 -0.00085  3.28669e-03 |110 -0.00859  1.53428e+00 |111  0.00397  1.41322e+00
112 -0.00003 -6.63994e-01 |113 -0.00718 -3.22963e+00 |114  0.00146 -8.73494e-03
115 -0.00297 -2.86621e+00 |116 -0.00784 -2.89168e+00 |117  0.00056  1.38316e+00
118 -0.00546 -1.55701e+00 |119  0.00062  6.82360e-02 |120 -0.00703  2.07381e-01
121  0.00064  1.19664e-01 |122  0.00000 -3.58368e-12 |123  0.00000 -8.48563e-12
124  0.00000 -8.94542e-12 |125  0.00000 -1.84942e-12 |126  0.00000  0.00000e+00
127 -0.03791  8.76172e-01 |128 -0.04783  3.00584e-01 |129 -0.03325  3.19411e+00
130  0.01526  1.27119e+01 |131 -0.00407  5.89226e+00 |132  0.04229 -9.70362e+00
133  0.00928 -1.05513e+00 |134 -0.03911  3.48523e+01 |135  0.06327  6.63088e+00
136 -0.00016  2.67338e+01 |137 -0.00344  1.08935e+01 |138  0.01479  8.55314e-01
139  0.03213  8.00642e+00 |140  0.01213 -3.82935e+01 |141 -0.00373 -3.06313e+01
142 -0.01524 -2.16004e+01 |143  0.06904 -1.02713e+01 |144  0.01715  3.33494e+00
145 -0.02323  4.15158e+00 |146 -0.05066  1.70551e+00 |147 -0.03569  4.97533e+00
148 -0.01663  4.12910e+01 |149  0.01193  2.77109e+01 |150  0.05060  2.03051e+01
151  0.01931  6.56067e+00 |152  0.01601  5.32317e+00 |153 -0.01225  6.81614e+00
154 -0.01085  9.77991e+00 |155 -0.00605  4.70043e+00 |156 -0.01354  2.78982e+00
157 -0.03749  1.71840e+01 |158  0.00096  1.25170e+01 |159  0.01190  8.68161e-01
160 -0.01202 -1.70305e+01 |161  0.04108 -8.70531e+00 |162  0.01830 -2.22362e+01
163 -0.02638 -2.63743e+01 |164  0.06055  1.98924e+00 |165  0.00129 -1.60970e+01
166  0.02285 -7.56712e+00 |167 -0.02989 -2.63431e+00 |168 -0.00113  1.04545e-01
169  0.00000 -4.19588e-11 |170  0.00000 -8.28668e-11 |171  0.00000 -1.04892e-10
172  0.00000 -4.01165e-11 |173  0.00000  0.00000e+00 |
173 variables; iteration 40; function evaluation 44; phase 7
Function value 1.6406694e+02; maximum gradient component mag 5.6364e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.13568 -7.85087e+00 |  2  0.43336 -2.35965e+01 |  3  0.08660 -6.55800e+01
  4 -0.55943 -2.61796e+02 |  5 -0.51210 -2.41197e+02 |  6 -0.24982  1.26380e+02
  7 -0.00045  2.04147e-01 |  8 -0.00200  8.57362e-02 |  9 -0.00350  7.34759e-03
 10 -0.00439  6.10781e-02 | 11 -0.00485  2.37390e-01 | 12 -0.00639  3.32369e-01
 13 -0.00991  2.24503e-01 | 14 -0.01411  1.38221e-01 | 15 -0.01833  2.03496e-01
 16 -0.02443  1.65747e-01 | 17 -0.02933  5.60264e-01 | 18 -0.03739  6.41063e-01
 19 -0.04634  7.29430e-01 | 20 -0.05511  8.68095e-01 | 21 -0.06237  9.12121e-01
 22 -0.06437  9.59566e-01 | 23 -0.05815  1.02732e+00 | 24 -0.04316  1.61717e+00
 25 -0.01585  2.94871e+00 | 26  0.02710  5.49554e+00 | 27  0.05805 -2.72254e+00
 28  0.08133  4.26826e+00 | 29  0.00684 -6.30165e-01 | 30 -0.02461  7.14667e+00
 31 -0.10573  1.99541e+00 | 32  0.11378  7.01300e+01 | 33 -0.12246 -2.49113e+00
 34  0.13163  3.62378e+01 | 35 -0.03086 -3.97156e+00 | 36 -0.07661 -1.90178e+00
 37 -0.22544 -8.29486e+00 | 38 -0.07774  1.43372e+01 | 39  0.05302  2.76765e+01
 40 -0.00298 -5.03142e-01 | 41  0.04190  2.70542e+01 | 42  0.14828  7.20021e+01
 43  0.01037  1.56785e+01 | 44 -0.06686  5.16523e+00 | 45 -0.07276  7.50258e+00
 46  0.06502  4.21808e+01 | 47 -0.01254  1.48773e+01 | 48 -0.05445  4.74191e+00
 49  0.09316  4.67614e+01 | 50  0.06648  5.20717e+00 | 51 -0.06150 -1.45257e+01
 52 -0.02022 -2.90803e+01 | 53 -0.04286 -3.19472e+01 | 54 -0.07308 -2.85285e+01
 55  0.01224 -5.00759e+01 | 56  0.04227 -7.07351e+01 | 57 -0.03860 -3.20043e+01
 58  0.13150 -5.21771e+01 | 59 -0.04557 -1.71107e+01 | 60  0.10377 -2.04707e+01
 61  0.09698 -3.68469e+01 | 62  0.06887 -3.21891e+01 | 63  0.13260 -7.54758e+01
 64 -0.06812 -1.97864e+01 | 65 -0.05225 -2.11067e+01 | 66 -0.10975 -1.78990e+01
 67 -0.06912 -1.46147e+01 | 68 -0.01177 -1.19894e+01 | 69 -0.87098  3.12111e+01
 70 -0.03142  4.81858e+01 | 71  0.65528 -4.99282e+01 | 72 -0.68455  4.48175e-03
 73  0.41172  5.63638e+02 | 74 -0.88685 -1.73308e-02 | 75  0.27259  1.07616e+00
 76 -0.33762 -5.12091e+02 | 77  0.22576  1.06580e-03 | 78 -0.17618  2.55470e+02
 79  0.63736  4.84999e-03 | 80 -0.00447 -8.94668e-03 | 81 -0.00553 -4.81978e-02
 82 -0.00008  1.67020e-01 | 83  0.00563  4.07666e-01 | 84 -0.00931 -2.22156e-01
 85 -0.06189 -7.08383e+00 | 86 -0.01988 -1.50527e+00 | 87  0.08585  2.08954e+00
 88 -0.07606 -4.21455e+00 | 89  0.03947 -1.60806e+00 | 90  0.00282  1.77046e-01
 91 -0.00689 -1.92728e+00 | 92 -0.03841  1.00883e+00 | 93 -0.02887 -6.62707e+00
 94  0.03140 -2.52136e+00 | 95  0.02528 -1.18419e+00 | 96 -0.02267 -5.54060e+00
 97 -0.00427 -2.21596e+00 | 98 -0.00671 -4.67590e-04 | 99 -0.00939 -3.62769e-01
100 -0.00403  1.77344e-01 |101 -0.00521  3.16177e+00 |102 -0.00157 -1.30803e-01
103  0.00237 -6.62965e-01 |104 -0.00438 -2.49121e+00 |105 -0.00421 -6.87941e-01
106 -0.00260  4.45704e-01 |107 -0.00171  2.63141e-01 |108 -0.00227 -6.29350e-01
109 -0.00096 -4.08490e-01 |110 -0.00803  4.97621e-01 |111  0.00199  7.07267e-01
112 -0.00135 -1.14783e+00 |113 -0.00321 -4.91571e+00 |114 -0.00115 -8.19820e-01
115 -0.00238 -3.55465e+00 |116 -0.00298 -8.83277e-01 |117 -0.00347  5.11637e-01
118 -0.00388 -9.27085e-01 |119  0.00212  3.31286e-01 |120 -0.00689 -3.50664e-02
121  0.00098  1.82583e-01 |122 -0.00000 -6.65671e-12 |123 -0.00000 -1.54130e-11
124 -0.00000 -1.62681e-11 |125 -0.00000 -3.18171e-12 |126  0.00000  0.00000e+00
127 -0.04464 -9.10908e-01 |128 -0.05053 -5.05466e-01 |129 -0.03616  7.09506e-01
130  0.00710  4.66584e+00 |131  0.00793  1.69853e+00 |132  0.04847 -1.24001e+01
133  0.01471 -1.88273e+00 |134 -0.03650  3.95428e+01 |135  0.06873  8.08698e+00
136 -0.00087 -1.44415e+01 |137 -0.00134 -9.47102e-01 |138  0.01923 -4.15189e+00
139  0.03713  1.56144e+00 |140  0.01705 -3.05946e+01 |141 -0.00080 -2.37292e+01
142 -0.01516 -2.55437e+01 |143  0.07515 -2.22127e+01 |144  0.02038 -2.63876e+01
145 -0.02549 -1.20533e+01 |146 -0.04999 -6.91876e+00 |147 -0.03274 -1.61894e+00
148 -0.01817  2.08104e+01 |149  0.01482  1.14821e+01 |150  0.05750  5.54881e+00
151  0.02176 -1.25433e+01 |152  0.01932 -8.61387e+00 |153 -0.00959 -2.53724e+00
154 -0.00903  5.44914e-01 |155 -0.00375 -3.99455e+00 |156 -0.01052 -4.22861e+00
157 -0.03956  6.77637e+00 |158  0.00346  3.79694e+00 |159  0.01251 -7.66201e+00
160 -0.01979 -3.69652e+01 |161  0.05421 -2.14878e+01 |162  0.01922 -3.39588e+01
163 -0.02495 -2.64291e+01 |164  0.06331  1.10438e+00 |165 -0.00173 -1.53195e+01
166  0.03986 -5.15083e+00 |167 -0.03293 -4.32706e+00 |168 -0.00112 -2.61438e-02
169 -0.00000 -7.76947e-11 |170 -0.00000 -1.50881e-10 |171 -0.00000 -1.90342e-10
172 -0.00000 -7.21131e-11 |173  0.00000  0.00000e+00 |
173 variables; iteration 60; function evaluation 67; phase 7
Function value 1.6100236e+02; maximum gradient component mag 1.0098e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.10892 -1.90618e+01 |  2  0.43518 -2.25603e+00 |  3  0.06635  3.63967e+01
  4 -0.54771  1.00984e+02 |  5 -0.51662  5.94501e+01 |  6 -0.23318  6.10736e+01
  7 -0.00231 -9.66860e-02 |  8 -0.00238 -1.87320e-02 |  9 -0.00279  4.46250e-02
 10 -0.00402  3.06866e-02 | 11 -0.00622 -7.15216e-02 | 12 -0.00851 -1.21381e-01
 13 -0.01010  2.26163e-02 | 14 -0.01227  2.06005e-01 | 15 -0.01627  2.65434e-01
 16 -0.02036  5.14269e-01 | 17 -0.03022  1.48712e-02 | 18 -0.03830  1.93227e-02
 19 -0.04771 -4.63164e-02 | 20 -0.05764 -1.91903e-01 | 21 -0.06518 -2.35661e-01
 22 -0.06643 -4.78223e-02 | 23 -0.05789  4.07082e-01 | 24 -0.04246  7.17149e-01
 25 -0.02822 -8.83597e-01 | 26  0.02285  3.34035e-01 | 27  0.05700 -3.49509e+00
 28  0.08765 -1.82889e+00 | 29  0.02264 -2.49549e+00 | 30 -0.04361 -5.31314e+00
 31 -0.10271  1.03111e+00 | 32  0.11038  2.13835e+00 | 33 -0.12128 -4.73243e+00
 34  0.13244  7.53058e+00 | 35 -0.02732 -1.59365e+00 | 36 -0.07776 -2.85247e+00
 37 -0.22345 -1.84853e+00 | 38 -0.08412 -4.05670e+00 | 39  0.05194  5.66712e+00
 40  0.00374  7.99758e-01 | 41  0.03677  9.42964e+00 | 42  0.14657  2.74536e+01
 43  0.01076  6.87413e+00 | 44 -0.06577  2.36503e+00 | 45 -0.07255  3.17989e+00
 46  0.06505  1.04588e+01 | 47 -0.01522 -1.41397e+00 | 48 -0.05650 -4.76446e+00
 49  0.08837 -5.45850e+00 | 50  0.06729  5.88313e+00 | 51 -0.06315 -3.06052e+00
 52 -0.01727  2.08246e+00 | 53 -0.03925  3.54604e+00 | 54 -0.07136 -3.06471e-01
 55  0.01497 -1.65574e+00 | 56  0.04425 -7.09177e+00 | 57 -0.03896 -4.58991e+00
 58  0.13274 -3.99050e+00 | 59 -0.05119 -4.21242e+00 | 60  0.10094 -3.52875e+00
 61  0.10171 -2.74786e+00 | 62  0.06873 -1.74749e+00 | 63  0.13594 -7.19889e+00
 64 -0.06748 -2.28459e+00 | 65 -0.05232 -4.14548e+00 | 66 -0.10901 -4.60799e+00
 67 -0.06861 -4.25365e+00 | 68 -0.01235 -3.95025e+00 | 69 -0.87238  1.86041e+01
 70 -0.08252  6.17940e+00 | 71  0.65436  2.24510e+01 | 72 -0.66721  1.07503e-02
 73  0.40977 -1.84269e+01 | 74 -0.83682 -1.19341e-02 | 75  0.21079  4.95511e+00
 76 -0.33630 -3.25494e+01 | 77  0.22479  9.30632e-04 | 78 -0.17493  1.66038e+01
 79  0.63245  4.68519e-03 | 80 -0.00154  5.92352e-01 | 81 -0.00488  1.14222e-01
 82  0.00066  3.07851e-01 | 83  0.00696  4.64275e-01 | 84 -0.00881  6.58613e-01
 85 -0.06077 -3.21673e+00 | 86 -0.01631 -7.07663e-01 | 87  0.08630  1.27786e+00
 88 -0.07183 -3.37361e-01 | 89  0.03504 -2.41638e+00 | 90  0.00152 -2.80599e-01
 91 -0.00364  5.29059e-01 | 92 -0.03720  1.09381e+00 | 93 -0.01988  3.21199e+00
 94  0.03014 -3.71933e+00 | 95  0.01849 -2.66486e+00 | 96 -0.00569 -2.89302e-01
 97 -0.00231  6.98965e-01 | 98 -0.00953  5.33548e-01 | 99 -0.00987  6.62494e-02
100 -0.00273  3.92374e-01 |101 -0.00117  1.94425e+00 |102  0.00362  4.11238e-01
103  0.00676  2.91764e-01 |104 -0.00225 -8.62076e-01 |105 -0.00325 -2.23467e-01
106 -0.00462  7.80384e-02 |107 -0.00049  7.82182e-01 |108 -0.00122  1.65176e-01
109 -0.00029  2.72117e-01 |110 -0.00594  5.76641e-01 |111  0.00382  4.56385e-01
112 -0.00201 -3.30106e-01 |113 -0.00816  2.83086e-03 |114  0.00250  5.21139e-01
115 -0.00132 -3.15804e-01 |116 -0.01005  3.12370e-01 |117 -0.00141 -5.56893e-01
118 -0.00964 -7.58319e-01 |119  0.00001 -1.23953e-01 |120 -0.00564  4.75752e-01
121  0.00049 -6.58596e-02 |122  0.00000  2.28512e-12 |123  0.00000  5.73026e-12
124  0.00000  7.04073e-12 |125  0.00000  9.75414e-13 |126  0.00000  0.00000e+00
127 -0.03620  8.64573e-01 |128 -0.04695  7.90424e-02 |129 -0.03090  1.56881e+00
130  0.01062  2.75080e+00 |131 -0.00056  2.30924e+00 |132  0.04450 -5.74780e+00
133  0.01396 -1.41723e+00 |134 -0.04058  3.06841e+01 |135  0.07128  1.17704e+01
136 -0.00019 -9.05707e+00 |137 -0.00317  6.26158e-01 |138  0.01955  2.20749e+00
139  0.03231  1.89001e+00 |140  0.02260  1.98594e+00 |141 -0.00091 -1.74785e+01
142 -0.00319 -2.21109e+00 |143  0.07120  3.19805e+00 |144  0.01971  1.87634e+00
145 -0.02474  4.02226e+00 |146 -0.05294  1.80267e+00 |147 -0.03633  3.35511e+00
148 -0.02593  1.01294e+01 |149  0.01252  5.42339e+00 |150  0.04769  2.11672e+00
151  0.01988 -3.80661e+00 |152  0.01757 -2.79942e+00 |153 -0.01464 -4.05773e-01
154 -0.01181  3.27452e+00 |155 -0.00868  1.30380e+00 |156 -0.01704  1.21091e+00
157 -0.05389  2.77756e+00 |158 -0.00004  2.15876e+00 |159  0.00246 -3.47470e-01
160 -0.00908  3.94468e+00 |161  0.03758  3.82235e+00 |162  0.02015  3.25273e+00
163 -0.00556  5.80998e+00 |164  0.04942 -9.12801e-02 |165  0.00430  1.07797e-01
166  0.02528 -1.01011e+00 |167 -0.01290  4.37499e+00 |168 -0.00022  1.62610e-01
169  0.00000  3.61383e-11 |170  0.00000  6.89539e-11 |171  0.00000  9.61522e-11
172  0.00000  3.58062e-11 |173  0.00000  0.00000e+00 |
173 variables; iteration 80; function evaluation 88; phase 7
Function value 1.6075071e+02; maximum gradient component mag 1.2535e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.11451 -1.96643e+01 |  2  0.43595  4.00980e+00 |  3  0.07161  4.37231e+01
  4 -0.55029  1.25346e+02 |  5 -0.51446  9.72613e+01 |  6 -0.23508  6.49003e+01
  7 -0.00200 -4.83687e-02 |  8 -0.00138  1.28610e-01 |  9 -0.00114  2.86581e-01
 10 -0.00222  2.97530e-01 | 11 -0.00482  1.42232e-01 | 12 -0.00715  9.35926e-02
 13 -0.00813  3.37585e-01 | 14 -0.01058  4.91811e-01 | 15 -0.01602  3.34592e-01
 16 -0.02387 -2.85798e-02 | 17 -0.03090 -5.78294e-02 | 18 -0.04020 -2.72164e-01
 19 -0.04962 -3.47709e-01 | 20 -0.05780 -1.57112e-01 | 21 -0.06485 -1.00733e-01
 22 -0.06806 -3.43934e-01 | 23 -0.06313 -6.70074e-01 | 24 -0.04910 -5.63886e-01
 25 -0.01918  7.52277e-01 | 26  0.02927  9.41995e-01 | 27  0.06613 -3.50239e+00
 28  0.07905 -3.11703e+00 | 29  0.01999 -2.62343e+00 | 30 -0.03985 -5.28487e+00
 31 -0.10559 -3.65384e+00 | 32  0.11020  1.27810e+00 | 33 -0.12012 -3.47366e+00
 34  0.13185  4.79469e+00 | 35 -0.02566 -7.12394e-01 | 36 -0.07803 -4.07637e+00
 37 -0.22750 -3.37895e+00 | 38 -0.08476 -1.85875e+00 | 39  0.05129  5.96955e+00
 40  0.00630  2.05016e+00 | 41  0.03531  4.18434e+00 | 42  0.14607  1.20739e+01
 43  0.01129  1.64071e+00 | 44 -0.06728 -1.22559e+00 | 45 -0.07237  9.01906e-01
 46  0.06375  5.85615e+00 | 47 -0.01474  1.14881e+00 | 48 -0.05611 -7.58814e-01
 49  0.08907  4.93445e+00 | 50  0.06624  3.30092e+00 | 51 -0.06208 -2.03207e+00
 52 -0.01730  1.52766e+00 | 53 -0.04059  1.74564e-01 | 54 -0.07152 -2.58626e-01
 55  0.01458  2.27972e+00 | 56  0.04485  3.97879e+00 | 57 -0.03958 -1.68656e+00
 58  0.13342  7.21049e+00 | 59 -0.05278 -3.61905e+00 | 60  0.10096 -9.43901e-02
 61  0.10139 -8.47048e-01 | 62  0.06775 -2.78943e+00 | 63  0.13618 -9.56681e-01
 64 -0.06732 -1.12649e+00 | 65 -0.05306 -4.67800e+00 | 66 -0.10612  1.07974e+00
 67 -0.06873 -3.43364e+00 | 68 -0.00565 -3.02661e+00 | 69 -0.87317  6.28366e+00
 70 -0.07728  7.21221e+00 | 71  0.65470  4.94619e+01 | 72 -0.64873  6.58066e-02
 73  0.40951 -8.94006e+01 | 74 -0.83255  7.92655e-03 | 75  0.19449  4.97258e+00
 76 -0.34049 -3.13800e+01 | 77  0.22387  9.12812e-04 | 78 -0.18334  1.49482e+01
 79  0.62774  4.60149e-03 | 80 -0.00564 -3.54610e-01 | 81 -0.00655 -1.94217e-01
 82 -0.00036  9.10270e-02 | 83  0.00605  2.72088e-01 | 84 -0.00793  9.56503e-01
 85 -0.06183 -3.63486e+00 | 86 -0.01082  9.46310e-01 | 87  0.09409  3.77092e+00
 88 -0.07206 -7.36350e-01 | 89  0.04029  2.17555e+00 | 90  0.00305  5.79951e-01
 91 -0.00182  1.24399e+00 | 92 -0.03726  1.49533e+00 | 93 -0.02126  1.12738e+00
 94  0.03091 -5.98846e-01 | 95  0.02062 -5.10791e-02 | 96  0.00133  1.28555e+00
 97 -0.00436  6.54230e-01 | 98 -0.01191 -2.12692e-01 | 99 -0.01099 -3.49391e-01
100 -0.00374 -1.17122e-01 |101 -0.00411  7.09549e-01 |102  0.00356  4.57815e-01
103  0.00586  1.26058e-01 |104 -0.00038  3.80320e-01 |105 -0.00260  3.91915e-01
106 -0.00519 -7.26842e-02 |107 -0.00197  2.16271e-01 |108 -0.00149  3.78373e-03
109 -0.00165 -2.05759e-01 |110 -0.00773  2.19212e-01 |111  0.00275  4.58914e-01
112 -0.00023  2.19543e-01 |113 -0.00514  1.01027e+00 |114  0.00114  5.19831e-02
115  0.00108  2.08439e-01 |116 -0.00930  1.04008e-01 |117  0.00154  4.30026e-01
