"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"201",2007,1,1,0,0,1,58.5,58.5,0.56,0,0,0.25,0.25,0.5,0,0,0,0,0,0,0,0
"202",2007,1,1,0,0,1,59.5,59.5,1.26,0,0,0,0.555555555555556,0.444444444444444,0,0,0,0,0,0,0,0
"203",2007,1,1,0,0,1,60.5,60.5,0.84,0,0,0,0,1,0,0,0,0,0,0,0,0
"204",2007,1,1,0,0,1,61.5,61.5,0.98,0,0,0,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0,0
"205",2007,1,1,0,0,1,62.5,62.5,0.98,0,0,0,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0,0
"206",2007,1,1,0,0,1,63.5,63.5,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0
"207",2007,1,1,0,0,1,64.5,64.5,0.98,0,0,0,0,0.857142857142857,0,0.142857142857143,0,0,0,0,0,0
"208",2007,1,1,0,0,1,65.5,65.5,0.7,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0
"209",2007,1,1,0,0,1,66.5,66.5,1.12,0,0,0,0.125,0.5,0.375,0,0,0,0,0,0,0
"210",2007,1,1,0,0,1,67.5,67.5,0.42,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"211",2007,1,1,0,0,1,68.5,68.5,0.84,0,0,0,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0,0,0
"212",2007,1,1,0,0,1,69.5,69.5,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0
"213",2007,1,1,0,0,1,70.5,70.5,0.84,0,0,0,0,0.166666666666667,0.5,0.333333333333333,0,0,0,0,0,0
"214",2007,1,1,0,0,1,71.5,71.5,0.98,0,0,0,0,0.142857142857143,0.571428571428571,0.285714285714286,0,0,0,0,0,0
"215",2007,1,1,0,0,1,72.5,72.5,0.98,0,0,0,0,0.428571428571429,0.428571428571429,0.142857142857143,0,0,0,0,0,0
"216",2007,1,1,0,0,1,73.5,73.5,0.98,0,0,0,0,0.571428571428571,0.142857142857143,0.285714285714286,0,0,0,0,0,0
"217",2007,1,1,0,0,1,74.5,74.5,0.98,0,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0,0,0,0,0
"218",2007,1,1,0,0,1,75.5,75.5,0.28,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0
"219",2007,1,1,0,0,1,76.5,76.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0
"220",2007,1,1,0,0,1,77.5,77.5,0.56,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"221",2007,1,1,0,0,1,78.5,78.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"222",2007,1,1,0,0,1,79.5,79.5,0.56,0,0,0,0,0.25,0.25,0.5,0,0,0,0,0,0
"223",2007,1,1,0,0,1,80.5,80.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"224",2007,1,1,0,0,1,81.5,81.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"225",2007,1,1,0,0,1,82.5,82.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"226",2007,1,1,0,0,1,83.5,83.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"227",2007,1,1,0,0,1,84.5,84.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
