"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"740",1998,1,4,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0
"741",1998,1,4,0,0,1,9.5,9.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0
"742",1998,1,4,0,0,1,90.5,90.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0
"743",1998,1,4,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0
"744",1998,1,4,0,0,1,93.5,93.5,0.42,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"745",1998,1,4,0,0,1,95.5,95.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0
"746",1998,1,4,0,0,1,96.5,96.5,0.28,0,0,0,0,0,0,0.5,0,0.5,0,0,0
"747",1999,1,4,0,0,1,10.5,10.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0
"748",1999,1,4,0,0,1,11.5,11.5,0.84,1,0,0,0,0,0,0,0,0,0,0,0
"749",1999,1,4,0,0,1,12.5,12.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0
"750",1999,1,4,0,0,1,13.5,13.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0
"751",1999,1,4,0,0,1,14.5,14.5,1.26,1,0,0,0,0,0,0,0,0,0,0,0
"752",1999,1,4,0,0,1,15.5,15.5,0.84,1,0,0,0,0,0,0,0,0,0,0,0
"753",1999,1,4,0,0,1,16.5,16.5,0.56,1,0,0,0,0,0,0,0,0,0,0,0
"754",1999,1,4,0,0,1,17.5,17.5,0.42,1,0,0,0,0,0,0,0,0,0,0,0
"755",1999,1,4,0,0,1,18.5,18.5,0.98,1,0,0,0,0,0,0,0,0,0,0,0
"756",1999,1,4,0,0,1,19.5,19.5,0.56,1,0,0,0,0,0,0,0,0,0,0,0
"757",1999,1,4,0,0,1,20.5,20.5,1.12,0.875,0.125,0,0,0,0,0,0,0,0,0,0
"758",1999,1,4,0,0,1,21.5,21.5,1.54,0.818181818181818,0.181818181818182,0,0,0,0,0,0,0,0,0,0
"759",1999,1,4,0,0,1,22.5,22.5,1.68,0.416666666666667,0.583333333333333,0,0,0,0,0,0,0,0,0,0
"760",1999,1,4,0,0,1,23.5,23.5,1.4,0.3,0.7,0,0,0,0,0,0,0,0,0,0
"761",1999,1,4,0,0,1,24.5,24.5,1.4,0,1,0,0,0,0,0,0,0,0,0,0
"762",1999,1,4,0,0,1,25.5,25.5,2.1,0,1,0,0,0,0,0,0,0,0,0,0
"763",1999,1,4,0,0,1,26.5,26.5,2.94,0,1,0,0,0,0,0,0,0,0,0,0
"764",1999,1,4,0,0,1,27.5,27.5,2.66,0,1,0,0,0,0,0,0,0,0,0,0
"765",1999,1,4,0,0,1,28.5,28.5,2.38,0,0.941176470588235,0.0588235294117647,0,0,0,0,0,0,0,0,0
"766",1999,1,4,0,0,1,29.5,29.5,2.38,0,0.882352941176471,0.117647058823529,0,0,0,0,0,0,0,0,0
"767",1999,1,4,0,0,1,30.5,30.5,2.24,0,0.8125,0.1875,0,0,0,0,0,0,0,0,0
"768",1999,1,4,0,0,1,31.5,31.5,2.52,0,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0,0,0
"769",1999,1,4,0,0,1,32.5,32.5,2.38,0,0.470588235294118,0.529411764705882,0,0,0,0,0,0,0,0,0
"770",1999,1,4,0,0,1,33.5,33.5,2.24,0,0.4375,0.5625,0,0,0,0,0,0,0,0,0
"771",1999,1,4,0,0,1,34.5,34.5,2.24,0,0.125,0.875,0,0,0,0,0,0,0,0,0
"772",1999,1,4,0,0,1,35.5,35.5,2.52,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0,0,0
"773",1999,1,4,0,0,1,36.5,36.5,1.96,0,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0,0,0
"774",1999,1,4,0,0,1,37.5,37.5,2.38,0,0.117647058823529,0.823529411764706,0.0588235294117647,0,0,0,0,0,0,0,0
"775",1999,1,4,0,0,1,38.5,38.5,2.8,0,0,0.85,0.15,0,0,0,0,0,0,0,0
"776",1999,1,4,0,0,1,39.5,39.5,2.8,0,0,0.65,0.35,0,0,0,0,0,0,0,0
"777",1999,1,4,0,0,1,40.5,40.5,2.94,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"778",1999,1,4,0,0,1,41.5,41.5,3.08,0,0,0.636363636363636,0.363636363636364,0,0,0,0,0,0,0,0
"779",1999,1,4,0,0,1,42.5,42.5,3.36,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"780",1999,1,4,0,0,1,43.5,43.5,3.22,0,0,0.695652173913043,0.304347826086957,0,0,0,0,0,0,0,0
"781",1999,1,4,0,0,1,44.5,44.5,2.94,0,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0,0
"782",1999,1,4,0,0,1,45.5,45.5,3.36,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"783",1999,1,4,0,0,1,46.5,46.5,2.8,0,0,0.15,0.85,0,0,0,0,0,0,0,0
"784",1999,1,4,0,0,1,47.5,47.5,2.8,0,0,0.1,0.85,0.05,0,0,0,0,0,0,0
"785",1999,1,4,0,0,1,48.5,48.5,2.8,0,0,0.15,0.7,0.1,0,0.05,0,0,0,0,0
"786",1999,1,4,0,0,1,49.5,49.5,2.8,0,0,0,0.8,0.2,0,0,0,0,0,0,0
"787",1999,1,4,0,0,1,50.5,50.5,1.68,0,0,0,0.583333333333333,0.416666666666667,0,0,0,0,0,0,0
"788",1999,1,4,0,0,1,51.5,51.5,1.54,0,0,0,0.727272727272727,0.272727272727273,0,0,0,0,0,0,0
"789",1999,1,4,0,0,1,52.5,52.5,1.68,0,0,0,0.5,0.5,0,0,0,0,0,0,0
"790",1999,1,4,0,0,1,53.5,53.5,1.82,0,0,0,0.0769230769230769,0.923076923076923,0,0,0,0,0,0,0
"791",1999,1,4,0,0,1,54.5,54.5,1.82,0,0,0,0.0769230769230769,0.846153846153846,0.0769230769230769,0,0,0,0,0,0
"792",1999,1,4,0,0,1,55.5,55.5,1.68,0,0,0,0.0833333333333333,0.666666666666667,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0
"793",1999,1,4,0,0,1,56.5,56.5,1.96,0,0,0,0.214285714285714,0.642857142857143,0.142857142857143,0,0,0,0,0,0
"794",1999,1,4,0,0,1,57.5,57.5,1.4,0,0,0,0,0.7,0.3,0,0,0,0,0,0
"795",1999,1,4,0,0,1,58.5,58.5,1.68,0,0,0,0.0833333333333333,0.666666666666667,0.25,0,0,0,0,0,0
"796",1999,1,4,0,0,1,59.5,59.5,1.68,0,0,0,0,0.833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0
"797",1999,1,4,0,0,1,60.5,60.5,2.1,0,0,0,0.0666666666666667,0.266666666666667,0.533333333333333,0.133333333333333,0,0,0,0,0
"798",1999,1,4,0,0,1,61.5,61.5,1.12,0,0,0,0,0.625,0.375,0,0,0,0,0,0
"799",1999,1,4,0,0,1,62.5,62.5,1.12,0,0,0,0,0.125,0.875,0,0,0,0,0,0
"800",1999,1,4,0,0,1,63.5,63.5,0.98,0,0,0,0,0.142857142857143,0.714285714285714,0.142857142857143,0,0,0,0,0
"801",1999,1,4,0,0,1,64.5,64.5,1.12,0,0,0,0,0.375,0.5,0,0.125,0,0,0,0
"802",1999,1,4,0,0,1,65.5,65.5,1.26,0,0,0,0,0.222222222222222,0.555555555555556,0.222222222222222,0,0,0,0,0
"803",1999,1,4,0,0,1,66.5,66.5,1.12,0,0,0,0,0.125,0.5,0.375,0,0,0,0,0
"804",1999,1,4,0,0,1,67.5,67.5,0.98,0,0,0,0,0,0.714285714285714,0.285714285714286,0,0,0,0,0
"805",1999,1,4,0,0,1,68.5,68.5,0.98,0,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,0,0
"806",1999,1,4,0,0,1,69.5,69.5,1.54,0,0,0,0,0.0909090909090909,0.363636363636364,0.454545454545455,0.0909090909090909,0,0,0,0
"807",1999,1,4,0,0,1,70.5,70.5,1.26,0,0,0,0,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0,0,0
"808",1999,1,4,0,0,1,71.5,71.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0
"809",1999,1,4,0,0,1,72.5,72.5,0.98,0,0,0,0,0,0.571428571428571,0.142857142857143,0.285714285714286,0,0,0,0
"810",1999,1,4,0,0,1,73.5,73.5,1.26,0,0,0,0,0,0.222222222222222,0.555555555555556,0.111111111111111,0.111111111111111,0,0,0
"811",1999,1,4,0,0,1,74.5,74.5,0.98,0,0,0,0,0,0.285714285714286,0.714285714285714,0,0,0,0,0
"812",1999,1,4,0,0,1,75.5,75.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0
"813",1999,1,4,0,0,1,76.5,76.5,0.28,0,0,0,0,0,0,0.5,0.5,0,0,0,0
"814",1999,1,4,0,0,1,78.5,78.5,0.7,0,0,0,0,0,0,0.4,0.6,0,0,0,0
"815",1999,1,4,0,0,1,79.5,79.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0
"816",1999,1,4,0,0,1,80.5,80.5,0.28,0,0,0,0,0,0,0,0.5,0.5,0,0,0
"817",1999,1,4,0,0,1,81.5,81.5,0.56,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0
"818",1999,1,4,0,0,1,82.5,82.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0
"819",1999,1,4,0,0,1,83.5,83.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0
"820",1999,1,4,0,0,1,84.5,84.5,0.42,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"821",1999,1,4,0,0,1,86.5,86.5,0.28,0,0,0,0,0,0,0,0.5,0.5,0,0,0
"822",1999,1,4,0,0,1,87.5,87.5,0.28,0,0,0,0,0,0,0,0.5,0,0,0.5,0
"823",1999,1,4,0,0,1,89.5,89.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0
"824",1999,1,4,0,0,1,9.5,9.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0
"825",1999,1,4,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0
"826",1999,1,4,0,0,1,95.5,95.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0
"827",1999,1,4,0,0,1,97.5,97.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0
"828",2000,1,4,0,0,1,10.5,10.5,0.28,1,0,0,0,0,0,0,0,0,0,0,0
"829",2000,1,4,0,0,1,11.5,11.5,0.56,1,0,0,0,0,0,0,0,0,0,0,0
"830",2000,1,4,0,0,1,12.5,12.5,1.54,1,0,0,0,0,0,0,0,0,0,0,0
"831",2000,1,4,0,0,1,13.5,13.5,1.26,1,0,0,0,0,0,0,0,0,0,0,0
"832",2000,1,4,0,0,1,14.5,14.5,1.96,1,0,0,0,0,0,0,0,0,0,0,0
"833",2000,1,4,0,0,1,15.5,15.5,1.96,1,0,0,0,0,0,0,0,0,0,0,0
"834",2000,1,4,0,0,1,16.5,16.5,2.52,1,0,0,0,0,0,0,0,0,0,0,0
"835",2000,1,4,0,0,1,17.5,17.5,1.68,1,0,0,0,0,0,0,0,0,0,0,0
"836",2000,1,4,0,0,1,18.5,18.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0
"837",2000,1,4,0,0,1,19.5,19.5,0.98,0.857142857142857,0.142857142857143,0,0,0,0,0,0,0,0,0,0
"838",2000,1,4,0,0,1,20.5,20.5,0.56,1,0,0,0,0,0,0,0,0,0,0,0
"839",2000,1,4,0,0,1,21.5,21.5,0.14,0,1,0,0,0,0,0,0,0,0,0,0
"840",2000,1,4,0,0,1,22.5,22.5,0.56,0.5,0.5,0,0,0,0,0,0,0,0,0,0
"841",2000,1,4,0,0,1,23.5,23.5,0.98,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,0,0,0,0,0,0
"842",2000,1,4,0,0,1,24.5,24.5,0.84,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0
"843",2000,1,4,0,0,1,25.5,25.5,1.12,0,0.875,0.125,0,0,0,0,0,0,0,0,0
"844",2000,1,4,0,0,1,26.5,26.5,1.54,0,0.909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0
"845",2000,1,4,0,0,1,27.5,27.5,1.26,0,0.777777777777778,0.222222222222222,0,0,0,0,0,0,0,0,0
"846",2000,1,4,0,0,1,28.5,28.5,1.68,0,1,0,0,0,0,0,0,0,0,0,0
"847",2000,1,4,0,0,1,29.5,29.5,1.68,0,0.75,0.25,0,0,0,0,0,0,0,0,0
"848",2000,1,4,0,0,1,30.5,30.5,2.66,0,0.736842105263158,0.263157894736842,0,0,0,0,0,0,0,0,0
"849",2000,1,4,0,0,1,31.5,31.5,1.96,0,0.642857142857143,0.357142857142857,0,0,0,0,0,0,0,0,0
"850",2000,1,4,0,0,1,32.5,32.5,1.96,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"851",2000,1,4,0,0,1,33.5,33.5,1.82,0,0.307692307692308,0.692307692307692,0,0,0,0,0,0,0,0,0
"852",2000,1,4,0,0,1,34.5,34.5,2.24,0,0.4375,0.5,0.0625,0,0,0,0,0,0,0,0
"853",2000,1,4,0,0,1,35.5,35.5,0.98,0,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,0,0,0,0,0
"854",2000,1,4,0,0,1,36.5,36.5,2.38,0,0,0.882352941176471,0.0588235294117647,0.0588235294117647,0,0,0,0,0,0,0
"855",2000,1,4,0,0,1,37.5,37.5,1.96,0,0.0714285714285714,0.785714285714286,0.142857142857143,0,0,0,0,0,0,0,0
"856",2000,1,4,0,0,1,38.5,38.5,2.38,0,0,0.470588235294118,0.470588235294118,0.0588235294117647,0,0,0,0,0,0,0
"857",2000,1,4,0,0,1,39.5,39.5,2.24,0,0,0.625,0.3125,0.0625,0,0,0,0,0,0,0
"858",2000,1,4,0,0,1,40.5,40.5,2.38,0,0,0.470588235294118,0.411764705882353,0.117647058823529,0,0,0,0,0,0,0
"859",2000,1,4,0,0,1,41.5,41.5,2.38,0,0,0.411764705882353,0.470588235294118,0.117647058823529,0,0,0,0,0,0,0
"860",2000,1,4,0,0,1,42.5,42.5,2.66,0,0,0.526315789473684,0.368421052631579,0.105263157894737,0,0,0,0,0,0,0
"861",2000,1,4,0,0,1,43.5,43.5,2.52,0,0,0.111111111111111,0.833333333333333,0,0.0555555555555556,0,0,0,0,0,0
"862",2000,1,4,0,0,1,44.5,44.5,2.52,0,0,0.166666666666667,0.611111111111111,0.166666666666667,0.0555555555555556,0,0,0,0,0,0
"863",2000,1,4,0,0,1,45.5,45.5,2.66,0,0,0.105263157894737,0.526315789473684,0.315789473684211,0.0526315789473684,0,0,0,0,0,0
"864",2000,1,4,0,0,1,46.5,46.5,3.08,0,0,0.136363636363636,0.636363636363636,0.181818181818182,0.0454545454545455,0,0,0,0,0,0
"865",2000,1,4,0,0,1,47.5,47.5,2.8,0,0,0.05,0.65,0.25,0.05,0,0,0,0,0,0
"866",2000,1,4,0,0,1,48.5,48.5,2.94,0,0,0.0476190476190476,0.761904761904762,0.19047619047619,0,0,0,0,0,0,0
"867",2000,1,4,0,0,1,49.5,49.5,3.08,0,0,0.0454545454545455,0.590909090909091,0.363636363636364,0,0,0,0,0,0,0
"868",2000,1,4,0,0,1,50.5,50.5,3.22,0,0,0,0.521739130434783,0.391304347826087,0.0869565217391304,0,0,0,0,0,0
"869",2000,1,4,0,0,1,51.5,51.5,2.8,0,0,0.1,0.55,0.25,0.1,0,0,0,0,0,0
"870",2000,1,4,0,0,1,52.5,52.5,3.08,0,0,0,0.454545454545455,0.409090909090909,0.136363636363636,0,0,0,0,0,0
"871",2000,1,4,0,0,1,53.5,53.5,3.08,0,0,0,0.272727272727273,0.545454545454545,0.181818181818182,0,0,0,0,0,0
"872",2000,1,4,0,0,1,54.5,54.5,2.52,0,0,0,0.333333333333333,0.5,0.166666666666667,0,0,0,0,0,0
"873",2000,1,4,0,0,1,55.5,55.5,2.52,0,0,0,0.277777777777778,0.5,0.222222222222222,0,0,0,0,0,0
"874",2000,1,4,0,0,1,56.5,56.5,2.52,0,0,0,0.222222222222222,0.5,0.222222222222222,0,0.0555555555555556,0,0,0,0
"875",2000,1,4,0,0,1,57.5,57.5,2.66,0,0,0,0.315789473684211,0.578947368421053,0.105263157894737,0,0,0,0,0,0
"876",2000,1,4,0,0,1,58.5,58.5,2.66,0,0,0,0.210526315789474,0.473684210526316,0.263157894736842,0,0.0526315789473684,0,0,0,0
"877",2000,1,4,0,0,1,59.5,59.5,2.66,0,0,0,0.210526315789474,0.631578947368421,0.105263157894737,0,0.0526315789473684,0,0,0,0
"878",2000,1,4,0,0,1,60.5,60.5,1.96,0,0,0,0.142857142857143,0.571428571428571,0.142857142857143,0.0714285714285714,0.0714285714285714,0,0,0,0
"879",2000,1,4,0,0,1,61.5,61.5,2.1,0,0,0,0,0.466666666666667,0.466666666666667,0.0666666666666667,0,0,0,0,0
"880",2000,1,4,0,0,1,62.5,62.5,1.4,0,0,0,0.1,0.3,0.5,0.1,0,0,0,0,0
"881",2000,1,4,0,0,1,63.5,63.5,1.54,0,0,0,0.0909090909090909,0.363636363636364,0.272727272727273,0.272727272727273,0,0,0,0,0
"882",2000,1,4,0,0,1,64.5,64.5,0.98,0,0,0,0,0.428571428571429,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0
"883",2000,1,4,0,0,1,65.5,65.5,0.98,0,0,0,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0
"884",2000,1,4,0,0,1,66.5,66.5,1.12,0,0,0,0,0.25,0.375,0.125,0.125,0.125,0,0,0
"885",2000,1,4,0,0,1,67.5,67.5,1.54,0,0,0,0,0.545454545454545,0.272727272727273,0.0909090909090909,0.0909090909090909,0,0,0,0
"886",2000,1,4,0,0,1,68.5,68.5,0.98,0,0,0,0,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143,0,0,0,0
"887",2000,1,4,0,0,1,69.5,69.5,0.84,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0.166666666666667,0
"888",2000,1,4,0,0,1,7.5,7.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0
"889",2000,1,4,0,0,1,70.5,70.5,0.7,0,0,0,0,0.4,0.6,0,0,0,0,0,0
"890",2000,1,4,0,0,1,71.5,71.5,0.98,0,0,0,0,0.285714285714286,0.428571428571429,0.142857142857143,0.142857142857143,0,0,0,0
"891",2000,1,4,0,0,1,72.5,72.5,0.7,0,0,0,0,0,0.4,0,0.2,0,0.4,0,0
"892",2000,1,4,0,0,1,73.5,73.5,0.42,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0
"893",2000,1,4,0,0,1,74.5,74.5,0.14,0,0,0,0,1,0,0,0,0,0,0,0
"894",2000,1,4,0,0,1,75.5,75.5,0.42,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"895",2000,1,4,0,0,1,76.5,76.5,0.28,0,0,0,0,0,0.5,0,0.5,0,0,0,0
"896",2000,1,4,0,0,1,77.5,77.5,0.7,0,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0
"897",2000,1,4,0,0,1,78.5,78.5,0.7,0,0,0,0,0,0.2,0.6,0,0.2,0,0,0
"898",2000,1,4,0,0,1,79.5,79.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0
"899",2000,1,4,0,0,1,8.5,8.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0
"900",2000,1,4,0,0,1,80.5,80.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0
"901",2000,1,4,0,0,1,81.5,81.5,0.28,0,0,0,0,0,0,0,0.5,0.5,0,0,0
"902",2000,1,4,0,0,1,82.5,82.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0
"903",2000,1,4,0,0,1,83.5,83.5,0.14,0,0,0,0,0,0,0,0,0,1,0,0
"904",2000,1,4,0,0,1,85.5,85.5,0.28,0,0,0,0,0,0,0,0.5,0.5,0,0,0
"905",2000,1,4,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,0,0,0,1,0,0
"906",2000,1,4,0,0,1,89.5,89.5,0.28,0,0,0,0,0,0,0,0,0.5,0.5,0,0
"907",2000,1,4,0,0,1,9.5,9.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0
"908",2001,1,4,0,0,1,10.5,10.5,0.42,1,0,0,0,0,0,0,0,0,0,0,0
"909",2001,1,4,0,0,1,102.5,102.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0
"910",2001,1,4,0,0,1,103.5,103.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0
"911",2001,1,4,0,0,1,107.5,107.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0
"912",2001,1,4,0,0,1,11.5,11.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0
"913",2001,1,4,0,0,1,12.5,12.5,1.26,1,0,0,0,0,0,0,0,0,0,0,0
"914",2001,1,4,0,0,1,13.5,13.5,1.54,1,0,0,0,0,0,0,0,0,0,0,0
"915",2001,1,4,0,0,1,14.5,14.5,1.54,1,0,0,0,0,0,0,0,0,0,0,0
"916",2001,1,4,0,0,1,15.5,15.5,1.82,1,0,0,0,0,0,0,0,0,0,0,0
"917",2001,1,4,0,0,1,16.5,16.5,1.82,1,0,0,0,0,0,0,0,0,0,0,0
"918",2001,1,4,0,0,1,17.5,17.5,1.96,1,0,0,0,0,0,0,0,0,0,0,0
"919",2001,1,4,0,0,1,18.5,18.5,2.38,1,0,0,0,0,0,0,0,0,0,0,0
"920",2001,1,4,0,0,1,19.5,19.5,2.38,1,0,0,0,0,0,0,0,0,0,0,0
"921",2001,1,4,0,0,1,20.5,20.5,2.24,0.9375,0.0625,0,0,0,0,0,0,0,0,0,0
"922",2001,1,4,0,0,1,21.5,21.5,1.96,0.928571428571429,0.0714285714285714,0,0,0,0,0,0,0,0,0,0
"923",2001,1,4,0,0,1,22.5,22.5,1.68,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0
"924",2001,1,4,0,0,1,23.5,23.5,1.4,0.4,0.6,0,0,0,0,0,0,0,0,0,0
"925",2001,1,4,0,0,1,24.5,24.5,1.26,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0,0,0,0
"926",2001,1,4,0,0,1,25.5,25.5,1.82,0.153846153846154,0.846153846153846,0,0,0,0,0,0,0,0,0,0
"927",2001,1,4,0,0,1,26.5,26.5,2.24,0.125,0.875,0,0,0,0,0,0,0,0,0,0
"928",2001,1,4,0,0,1,27.5,27.5,1.82,0,1,0,0,0,0,0,0,0,0,0,0
"929",2001,1,4,0,0,1,28.5,28.5,1.82,0,1,0,0,0,0,0,0,0,0,0,0
"930",2001,1,4,0,0,1,29.5,29.5,1.96,0,0.928571428571429,0.0714285714285714,0,0,0,0,0,0,0,0,0
"931",2001,1,4,0,0,1,30.5,30.5,2.8,0,0.65,0.35,0,0,0,0,0,0,0,0,0
"932",2001,1,4,0,0,1,31.5,31.5,2.52,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0
"933",2001,1,4,0,0,1,32.5,32.5,2.52,0,0.722222222222222,0.277777777777778,0,0,0,0,0,0,0,0,0
"934",2001,1,4,0,0,1,33.5,33.5,2.94,0,0.619047619047619,0.380952380952381,0,0,0,0,0,0,0,0,0
"935",2001,1,4,0,0,1,34.5,34.5,2.52,0,0.388888888888889,0.611111111111111,0,0,0,0,0,0,0,0,0
"936",2001,1,4,0,0,1,35.5,35.5,2.8,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"937",2001,1,4,0,0,1,36.5,36.5,2.52,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0
"938",2001,1,4,0,0,1,37.5,37.5,2.8,0,0.2,0.75,0.05,0,0,0,0,0,0,0,0
"939",2001,1,4,0,0,1,38.5,38.5,1.82,0,0.0769230769230769,0.923076923076923,0,0,0,0,0,0,0,0,0
"940",2001,1,4,0,0,1,39.5,39.5,1.96,0,0,1,0,0,0,0,0,0,0,0,0
"941",2001,1,4,0,0,1,40.5,40.5,2.24,0,0.0625,0.8125,0.125,0,0,0,0,0,0,0,0
"942",2001,1,4,0,0,1,41.5,41.5,2.38,0,0,0.647058823529412,0.294117647058824,0.0588235294117647,0,0,0,0,0,0,0
"943",2001,1,4,0,0,1,42.5,42.5,2.38,0,0,0.529411764705882,0.470588235294118,0,0,0,0,0,0,0,0
"944",2001,1,4,0,0,1,43.5,43.5,1.68,0,0,0.416666666666667,0.583333333333333,0,0,0,0,0,0,0,0
"945",2001,1,4,0,0,1,44.5,44.5,2.8,0,0,0.15,0.8,0.05,0,0,0,0,0,0,0
"946",2001,1,4,0,0,1,45.5,45.5,1.68,0,0,0.0833333333333333,0.833333333333333,0,0.0833333333333333,0,0,0,0,0,0
"947",2001,1,4,0,0,1,46.5,46.5,2.8,0,0,0.15,0.7,0.15,0,0,0,0,0,0,0
"948",2001,1,4,0,0,1,47.5,47.5,2.38,0,0,0.0588235294117647,0.705882352941177,0.235294117647059,0,0,0,0,0,0,0
"949",2001,1,4,0,0,1,48.5,48.5,2.38,0,0,0.0588235294117647,0.705882352941177,0.235294117647059,0,0,0,0,0,0,0
"950",2001,1,4,0,0,1,49.5,49.5,2.8,0,0,0,0.55,0.4,0.05,0,0,0,0,0,0
"951",2001,1,4,0,0,1,50.5,50.5,2.24,0,0,0,0.5625,0.3125,0.125,0,0,0,0,0,0
"952",2001,1,4,0,0,1,51.5,51.5,2.94,0,0,0,0.380952380952381,0.523809523809524,0.0952380952380952,0,0,0,0,0,0
"953",2001,1,4,0,0,1,52.5,52.5,2.38,0,0,0,0.470588235294118,0.294117647058824,0.235294117647059,0,0,0,0,0,0
"954",2001,1,4,0,0,1,53.5,53.5,2.24,0,0,0,0.1875,0.625,0.125,0.0625,0,0,0,0,0
"955",2001,1,4,0,0,1,54.5,54.5,2.24,0,0,0,0.125,0.625,0.1875,0.0625,0,0,0,0,0
"956",2001,1,4,0,0,1,55.5,55.5,1.68,0,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0
"957",2001,1,4,0,0,1,56.5,56.5,2.66,0,0,0,0.157894736842105,0.526315789473684,0.315789473684211,0,0,0,0,0,0
"958",2001,1,4,0,0,1,57.5,57.5,1.68,0,0,0,0,0.583333333333333,0.166666666666667,0.25,0,0,0,0,0
"959",2001,1,4,0,0,1,58.5,58.5,1.82,0,0,0,0,0.615384615384615,0.230769230769231,0.153846153846154,0,0,0,0,0
"960",2001,1,4,0,0,1,59.5,59.5,1.82,0,0,0,0,0.307692307692308,0.615384615384615,0.0769230769230769,0,0,0,0,0
"961",2001,1,4,0,0,1,60.5,60.5,2.1,0,0,0,0,0.333333333333333,0.533333333333333,0.0666666666666667,0.0666666666666667,0,0,0,0
"962",2001,1,4,0,0,1,61.5,61.5,1.96,0,0,0,0,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,0,0
"963",2001,1,4,0,0,1,62.5,62.5,1.96,0,0,0,0,0.214285714285714,0.571428571428571,0.214285714285714,0,0,0,0,0
"964",2001,1,4,0,0,1,63.5,63.5,2.24,0,0,0,0,0.3125,0.625,0.0625,0,0,0,0,0
"965",2001,1,4,0,0,1,64.5,64.5,1.82,0,0,0,0,0.0769230769230769,0.692307692307692,0.230769230769231,0,0,0,0,0
"966",2001,1,4,0,0,1,65.5,65.5,1.82,0,0,0,0.0769230769230769,0.230769230769231,0.615384615384615,0.0769230769230769,0,0,0,0,0
